,Game,Players,Hours,Percent Play,Rank,Genre,ESRB_Rating,Platform,Publisher,Developer,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year
348,BioShock,143.0,1089.1999999999998,0.012599118942731278,1794.0,Shooter,M,PC,2K Games,2K Australia / 2K Boston,9.6,,1.29,,,,,,2007.0
349,BioShock 2,66.0,496.8,0.005814977973568282,1401.0,Shooter,M,PC,2K Games,2K Marin,8.5,,1.56,,,,,,2010.0
350,BioShock Infinite,212.0,3689.1000000000013,0.0186784140969163,294.0,Shooter,M,PC,2K Games,Irrational Games,,,4.56,,,,,,2013.0
351,Bionic Commando,1.0,1.2,8.81057268722467e-05,21146.0,Adventure,M,PC,Capcom,GRIN,,,,0.0,,0.0,,0.0,2009.0
352,Bionic Commando Rearmed,4.0,1.0999999999999999,0.0003524229074889868,24549.0,Platform,M,PC,Capcom,GRIN,8.0,,,,,,,,2008.0
353,Bionic Dues,6.0,10.8,0.0005286343612334801,8432.0,Strategy,,PC,Unknown,"Arcen Games, LLC",,,0.22,,,,,,2015.0
357,Black Mesa,8.0,137.3,0.0007048458149779736,3872.0,Shooter,,PC,Valve Corporation,Black Mesa Team,,,0.6,,,,,,2012.0
358,Black Mirror,2.0,1.6,0.0001762114537444934,24660.0,Adventure,M,PC,THQ Nordic,KING Art Games,,,,,,,,,2017.0
359,Black Sails,1.0,1.8,8.81057268722467e-05,24666.0,Adventure,,PC,Astragon,DECK13 Interactive,,,,,,,,,2010.0
361,Blackguards,12.0,237.8,0.0010572687224669603,6654.0,Misc,,PC,Daedalic Entertainment,Unknown,,,0.31,,,,,,2014.0
362,Blackguards 2,3.0,83.5,0.00026431718061674007,12422.0,Strategy,M,PC,Daedalic Entertainment,Daedalic Entertainment,,,0.1,,,,,,2015.0
363,Blacklight Retribution,81.0,1261.2000000000003,0.007136563876651982,24681.0,Shooter,,PC,Perfect World Entertainment,Zombie Studios,,,,,,,,,2012.0
364,Blacklight Tango Down,2.0,1.7999999999999998,0.0001762114537444934,24685.0,Shooter,T,PC,Ignition Entertainment,Zombie Studios,,,,,,,,,2010.0
366,Blade Symphony,12.0,133.4,0.0010572687224669603,24706.0,Misc,,PC,Unknown,Unknown,,,,,,,,,2014.0
367,Blades of Time,6.0,48.699999999999996,0.0005286343612334801,10276.0,Action-Adventure,,PC,Unknown,Gaijin Entertainment,,,0.15,,,,,,2002.0
369,BlazBlue Calamity Trigger,2.0,6.1,0.0001762114537444934,18777.0,Fighting,,PC,"H2 Interactive Co., Ltd.",Arc System Works,,,,0.01,,0.01,,0.0,2014.0
372,Blazing Angels 2 Secret Missions of WWII,3.0,18.8,0.00026431718061674007,20952.0,Simulation,T,PC,Ubisoft,Ubisoft Romania,,,,0.0,,0.0,,0.0,2007.0
373,Blazing Angels Squadrons of WWII,1.0,7.6,8.81057268722467e-05,16595.0,Simulation,T,PC,Ubisoft,Ubisoft Romania,6.9,,,0.03,0.03,0.0,,0.0,2006.0
374,Bleed,5.0,11.6,0.0004405286343612335,53130.0,Action,,PC,Bootdisk Revolution,Bootdisk Revolution,,,,,,,,,2013.0
376,Blitzkrieg 2 Anthology,3.0,21.8,0.00026431718061674007,18681.0,Strategy,,PC,Ascaron Entertainment,Nival Interactive,,,,0.01,,0.01,,0.0,2008.0
377,Blitzkrieg Anthology,3.0,8.5,0.00026431718061674007,20171.0,Strategy,T,PC,CDV Software Entertainment,Nival Interactive,,,,0.0,,0.0,,0.0,2005.0
381,Blockland,7.0,29.4,0.0006167400881057269,8181.0,Sandbox,,PC,Unknown,Eric Hartman,,,0.23,,,,,,2007.0
382,Blocks That Matter,15.0,33.199999999999996,0.0013215859030837004,8548.0,Action,,PC,Unknown,Swing Swing Submarine,,,0.21,,,,,,2011.0
383,Blockscape,1.0,0.5,8.81057268722467e-05,24820.0,Misc,,PC,Sega Falcom,Unknown,,,,,,,,,2020.0
384,Blockstorm,7.0,10.1,0.0006167400881057269,4580.0,Shooter,,PC,Unknown,GhostShark,,,0.5,,,,,,2000.0
385,Blood Bowl 2,6.0,247.70000000000002,0.0005286343612334801,6817.0,Sports,,PC,Unknown,Cyanide Studios,,,0.29,,,,,,2016.0
386,Blood Bowl Chaos Edition,13.0,1222.1999999999998,0.0011453744493392071,7612.0,Strategy,,PC,Focus Home Interactive,Cyanide Studios,,,0.25,,,,,,2012.0
388,Blood Bowl Legendary Edition,17.0,469.40000000000003,0.0014977973568281939,18119.0,Sports,T,PC,Focus Home Interactive,Cyanide Studio,,,,0.02,,0.01,,0.0,2010.0
389,Blood Knights,2.0,5.0,0.0001762114537444934,24840.0,Misc,,PC,Unknown,Unknown,,,,,,,,,2020.0
393,Blood of the Werewolf,1.0,0.5,8.81057268722467e-05,24842.0,Misc,,PC,Unknown,Unknown,,,,,,,,,2013.0
395,BloodRayne,1.0,6.6,8.81057268722467e-05,20771.0,Shooter,M,PC,Majesco,Terminal Reality,,,,0.0,,0.0,,0.0,2003.0
396,BloodRayne 2,2.0,5.8,0.0001762114537444934,24853.0,Shooter,M,PC,Majesco,Terminal Reality,,,,,,,,,2005.0
399,Bloodbath Kavkaz,1.0,4.9,8.81057268722467e-05,8316.0,Action,,PC,Unknown,Dagestan Technology,,,0.22,,,,,,2004.0
402,Bloody Good Time,3.0,28.6,0.00026431718061674007,24860.0,Shooter,T,PC,Ubisoft,Outerlight,5.0,,,,,,,,2010.0
403,Bloody Trapland,13.0,18.299999999999997,0.0011453744493392071,5721.0,Platform,,PC,Unknown,2Play,,,0.38,,,,,,2003.0
406,Blur,7.0,50.0,0.0006167400881057269,14505.0,Racing,E10,PC,Activision,Bizarre Creations,8.1,,,0.06,0.01,0.04,,0.01,2010.0
407,Bob Came in Pieces,4.0,2.3,0.0003524229074889868,24928.0,Adventure,,PC,Unknown,Ludosity Interactive,,,,,,,,,2010.0
413,Bookworm Adventures Deluxe,4.0,74.9,0.0003524229074889868,20202.0,Puzzle,,PC,PopCap Games,PopCap,,,,0.0,,0.0,,0.0,2006.0
414,Booster Trooper,3.0,2.1,0.00026431718061674007,8174.0,Shooter,,PC,Unknown,DNS Development,,,0.23,,,,,,1995.0
415,Borderlands,146.0,4742.799999999999,0.012863436123348018,9504.0,Shooter,M,PC,2K Games,Gearbox Software,8.3,,,0.17,0.01,0.14,,0.03,2009.0
416,Borderlands 2,386.0,22667.899999999994,0.034008810572687224,2560.0,Shooter,M,PC,2K Games,Gearbox Software,,,,0.94,0.43,0.42,,0.09,2012.0
418,Borderlands The Pre-Sequel,76.0,2852.1,0.006696035242290749,6413.0,Misc,,PC,2K Games,Unknown,,,,0.32,0.14,0.15,,0.03,2014.0
420,Borealis,4.0,7.300000000000001,0.0003524229074889868,25127.0,Action,,PC,Unknown,Unknown,,,,,,,,,2014.0
422,Boson X,6.0,28.2,0.0005286343612334801,25131.0,Action,,PC,Ian MacLarty,Ian MacLarty,,,,,,,,,2014.0
423,Botanicula,16.0,49.3,0.0014096916299559472,6290.0,Adventure,,PC,Amanita Design,Amanita Design,,,0.33,,,,,,2012.0
424,Bound By Flame,7.0,85.7,0.0006167400881057269,9674.0,Action,T,PC,Focus Home Interactive,Spiders,,,0.17,,,,,,2014.0
425,Braid,40.0,115.49999999999997,0.003524229074889868,2366.0,Platform,E10,PC,Number None,Number None Inc.,8.8,,1.01,,,,,,2009.0
426,Brawlhalla,65.0,458.6,0.005726872246696035,53181.0,Fighting,,PC,Unknown,Blue Mammoth Games,,,,,,,,,2018.0
427,Breach,3.0,12.8,0.00026431718061674007,19151.0,Shooter,T,PC,Destineer,Atomic Games,6.5,,,0.01,0.01,,,0.0,2011.0
428,Breach & Clear,4.0,7.6,0.0003524229074889868,9276.0,Simulation,,PC,Unknown,Mighty Rabbit Studios,,,0.18,,,,,,2005.0
432,Brick-Force,41.0,50.4,0.0036123348017621146,25337.0,Misc,,PC,Monolith,Unknown,,,,,,,,,2020.0
433,Bridge Constructor,6.0,21.1,0.0005286343612334801,7748.0,Simulation,,PC,Headup Games,Headup Games,,,0.25,,,,,,2013.0
436,Bridge Project,7.0,10.2,0.0006167400881057269,11892.0,Simulation,,PC,THQ Nordic,Halycon Media GmbH & Co. KG,,,0.11,,,,,,2013.0
438,Broforce,26.0,688.3999999999999,0.0022907488986784142,1107.0,Action,,PC,Devolver Digital,Free Lives Games,,,1.86,,,,,,2014.0
439,Broken Age,16.0,157.3,0.0014096916299559472,5299.0,Adventure,E10,PC,Double Fine Productions,Double Fine Productions,,,0.42,,,,,,2013.0
446,Brothers in Arms Hell's Highway,4.0,22.199999999999996,0.0003524229074889868,17536.0,Shooter,M,PC,Ubisoft,Gearbox Software,6.0,,,0.02,,0.02,,0.0,2008.0
449,Buccaneer The Pursuit of Infamy,1.0,7.2,8.81057268722467e-05,25429.0,Strategy,E10,PC,Blitz Game Studios,Blitz Arcade,,,,,,,,,2008.0
454,Bulletstorm,23.0,299.80000000000007,0.002026431718061674,9926.0,Shooter,M,PC,Electronic Arts,People Can Fly,8.7,,,0.16,0.07,0.08,,0.02,2011.0
455,Bully Scholarship Edition,23.0,235.2,0.002026431718061674,17225.0,Action,T,PC,Rockstar Games,Rockstar Vancouver/Mad Doc Software,6.6,,,0.03,0.0,0.02,,0.0,2008.0
459,Burnout Paradise The Ultimate Box,83.0,475.70000000000005,0.0073127753303964755,12769.0,Racing,E10,PC,Electronic Arts,Criterion Games,,,,0.09,,0.09,,0.01,2009.0
461,Bus Driver,6.0,1.3,0.0005286343612334801,19630.0,Simulation,E,PC,Meridian4,SCS Software,,,,0.01,,0.01,,,2008.0
466,CID The Dummy,1.0,4.4,8.81057268722467e-05,26505.0,Platform,E10,PC,O-Games,Twelve Games,,,,,,,,,2009.0
470,Cabela's Big Game Hunter Pro Hunts,3.0,20.1,0.00026431718061674007,25629.0,Shooter,T,PC,Activision,Cauldron,,,,,,,,,2014.0
475,Call of Cthulhu Dark Corners of the Earth,4.0,48.8,0.0003524229074889868,20722.0,Adventure,M,PC,2K Games,Headfirst Productions,,,,0.0,,0.0,,0.0,2006.0
476,Call of Duty,3.0,8.899999999999999,0.00026431718061674007,19793.0,Shooter,T,PC,Activision,Infinity Ward,7.0,,,0.01,,0.01,,0.0,2003.0
477,Call of Duty 2,8.0,41.5,0.0007048458149779736,14472.0,Shooter,T,PC,Activision,Infinity Ward,7.0,,,0.06,0.0,0.05,,0.01,2005.0
478,Call of Duty 4 Modern Warfare,60.0,1223.8000000000002,0.0052863436123348016,2047.0,Shooter,M,PC,Activision,Infinity Ward,9.3,,,1.15,,1.12,,0.03,2007.0
479,Call of Duty Advanced Warfare,52.0,535.1000000000001,0.0045814977973568285,5321.0,Shooter,M,PC,Activision,Sledgehammer Games,8.6,,,0.42,0.17,0.22,,0.03,2014.0
481,Call of Duty Black Ops,227.0,3875.9999999999977,0.02,1334.0,Shooter,M,PC,Activision,Treyarch,8.5,,,1.62,0.58,0.82,,0.23,2010.0
485,Call of Duty Black Ops II,113.0,1420.1000000000001,0.009955947136563876,1454.0,Shooter,M,PC,Activision,Treyarch,,,,1.51,0.66,0.7,,0.15,2012.0
489,Call of Duty Ghosts,70.0,638.0999999999998,0.006167400881057269,3471.0,Shooter,M,PC,Activision,Infinity Ward,8.8,,,0.67,0.26,0.36,,0.05,2013.0
491,Call of Duty Modern Warfare 2,297.0,8635.400000000003,0.02616740088105727,2734.0,Shooter,M,PC,Activision,Infinity Ward,9.0,,,0.88,0.01,0.79,,0.08,2009.0
493,Call of Duty Modern Warfare 3,211.0,5443.599999999998,0.018590308370044054,1232.0,Shooter,M,PC,Activision,Infinity Ward,8.0,,,1.71,0.41,0.99,,0.31,2011.0
495,Call of Duty United Offensive,4.0,374.1,0.0003524229074889868,25733.0,Shooter,T,PC,Activision,Gray Matter Interactive,,,,,,,,,2004.0
496,Call of Duty World at War,68.0,2583.4999999999995,0.0059911894273127755,9329.0,Shooter,M,PC,Activision,Treyarch,8.6,,,0.18,0.02,0.14,,0.02,2008.0
497,Call of Juarez,2.0,12.0,0.0001762114537444934,18634.0,Shooter,M,PC,Ubisoft,Techland,6.7,,,0.01,,0.01,,0.0,2007.0
498,Call of Juarez Bound in Blood,6.0,33.6,0.0005286343612334801,16565.0,Shooter,M,PC,Ubisoft,Techland,,,,0.03,,0.03,,0.0,2009.0
499,Call of Juarez Gunslinger,47.0,341.2999999999999,0.004140969162995595,25746.0,Shooter,,PC,Ubisoft,Techland,,,,,,,,,2013.0
500,Call of Juarez The Cartel,16.0,104.80000000000001,0.0014096916299559472,11599.0,Shooter,M,PC,Ubisoft,Techland,4.5,,,0.12,0.05,0.05,,0.01,2011.0
502,Call to Arms,3.0,75.2,0.00026431718061674007,25747.0,Strategy,,PC,Unknown,"Sirius Software, Inc.",,,,,,,,,1982.0
503,Camera Obscura,4.0,20.1,0.0003524229074889868,7393.0,Action-Adventure,,PC,Unknown,Anteater Games,,,0.26,,,,,,2007.0
506,Cannons Lasers Rockets,3.0,1.9000000000000001,0.00026431718061674007,25792.0,Misc,,PC,Unknown,Unknown,,,,,,,,,2014.0
507,Canyon Capers,12.0,34.699999999999996,0.0010572687224669603,8116.0,Misc,,PC,Unknown,Unknown,,,0.23,,,,,,2014.0
508,Capsized,10.0,14.000000000000002,0.000881057268722467,7773.0,Platform,,PC,Unknown,Alientrap Games Inc,7.9,,0.25,,,,,,2011.0
513,Card Hunter,20.0,72.3,0.001762114537444934,25890.0,Misc,,PC,Unknown,Unknown,,,,,,,,,2013.0
515,Cargo Commander,3.0,7.0,0.00026431718061674007,12285.0,Platform,,PC,Missing Link Games,Serious Brew,,,0.1,,,,,,2012.0
517,Caribbean!,1.0,17.3,8.81057268722467e-05,25903.0,Role-Playing,,PC,Snowbird Game Studios,Snowbird Game Studios,,,,,,,,,2015.0
518,Carmageddon 2 Carpocalypse Now,2.0,12.9,0.0001762114537444934,25908.0,Racing,,PC,Interplay,Stainless Games,,,,,,,,,1998.0
519,Carmageddon Max Pack,1.0,2.8,8.81057268722467e-05,25909.0,Racing,,PC,SCi,Stainless Games,,,,,,,,,1997.0
520,Carmageddon Reincarnation,4.0,23.9,0.0003524229074889868,25912.0,Misc,,PC,Stainless Games,Unknown,,,,,,,,,2015.0
528,Castle Crashers,153.0,1002.7999999999998,0.013480176211453745,25986.0,Action,,PC,The Behemoth,The Behemoth,,,,,,,,,2012.0
531,Castle Story,10.0,109.39999999999999,0.000881057268722467,7177.0,Misc,,PC,Zono Incorporated,Unknown,,,0.28,,,,,,2020.0
533,CastleMiner Z,14.0,68.0,0.0012334801762114538,4975.0,Action-Adventure,,PC,Unknown,Digital DNA Games,,,0.45,,,,,,1982.0
534,CastleStorm,13.0,76.89999999999999,0.0011453744493392071,9676.0,Action,,PC,Unknown,Zen Studios,,,0.17,,,,,,2014.0
536,Castlevania Lords of Shadow - Ultimate Edition,15.0,84.9,0.0013215859030837004,5741.0,Action-Adventure,,PC,Unknown,Mercury Steam,,,0.38,,,,,,2015.0
537,Castlevania Lords of Shadow 2,7.0,126.4,0.0006167400881057269,9621.0,Action-Adventure,M,PC,Konami Digital Entertainment,Mercury Steam,,,0.17,,,,,,2014.0
538,Cat Goes Fishing,2.0,1.0,0.0001762114537444934,53221.0,Simulation,,PC,Unknown,Cat5Games,,,,,,,,,2018.0
540,Cave Story+,29.0,286.4,0.002555066079295154,3909.0,Platform,,PC,Studio Pixel,Studio Pixel,,,0.59,,,,,,2011.0
541,Chains,6.0,15.5,0.0005286343612334801,26125.0,Puzzle,,PC,Meridian4,2DEngine.com,,,,,,,,,2008.0
544,Champions Online,21.0,826.3000000000001,0.0018502202643171806,19221.0,Role-Playing,T,PC,Atari,Cryptic Studios,,,,0.01,,0.01,,0.0,2009.0
545,Championship Manager 2008,1.0,0.4,8.81057268722467e-05,20455.0,Sports,,PC,GamersGate,Beautiful Game Studios,,,,0.0,,0.0,,0.0,2007.0
546,Championship Manager 2010,1.0,10.7,8.81057268722467e-05,18858.0,Sports,,PC,Eidos Interactive,Beautiful Game Studios,,,,0.01,,0.01,,0.0,2009.0
547,Chantelise,3.0,1.4,0.00026431718061674007,26181.0,Role-Playing,,PC,Unknown,EasyGameStation,5.2,,,,,,,,2011.0
548,Chaos Domain,3.0,0.5,0.00026431718061674007,26194.0,Misc,,PC,Kiss,Unknown,,,,,,,,,2014.0
550,Chaos on Deponia,10.0,81.7,0.000881057268722467,7704.0,Adventure,,PC,Daedalic Entertainment,Daedalic Entertainment,,,0.25,,,,,,2012.0
551,Chaser,2.0,8.5,0.0001762114537444934,26244.0,Shooter,M,PC,Encore,Cauldron Ltd.,,,,,,,,,2003.0
555,Child of Light,22.0,171.4,0.0019383259911894273,19522.0,Role-Playing,E10,PC,Ubisoft,Ubisoft Montreal,,,,0.01,,0.01,,0.0,2014.0
558,Chime,7.0,18.4,0.0006167400881057269,12093.0,Puzzle,,PC,OneBigGame,Zoe Mode,,,0.11,,,,,,2010.0
559,Chip,7.0,15.0,0.0006167400881057269,10334.0,Misc,,PC,Kiss,Unknown,,,0.15,,,,,,2014.0
561,Chivalry Medieval Warfare,193.0,3964.4,0.017004405286343612,26363.0,Action,,PC,Media.Vision,Torn Banner Studios,,,,,,,,,2012.0
562,Chocolatier Decadence by Design,1.0,90.0,8.81057268722467e-05,26393.0,Strategy,,PC,PlayFirst,Big Fish Games,,,,,,,,,2009.0
565,Choice of the Deathless,1.0,2.2,8.81057268722467e-05,26394.0,Action,,PC,Choice of Games,Choice of Games,,,,,,,,,2013.0
566,Chris Sawyer's Locomotion,1.0,2.6,8.81057268722467e-05,19960.0,Strategy,E,PC,Atari,Chris Sawyer,,,,0.0,,0.0,,0.0,2004.0
567,Chroma Squad,2.0,13.4,0.0001762114537444934,8385.0,Role-Playing,,PC,Behold Studios,Behold Studios,,,0.22,,,,,,2015.0
568,Chrome,1.0,0.3,8.81057268722467e-05,26458.0,Shooter,M,PC,Strategy First,Techland,,,,,,,,,2003.0
571,Chuzzle Deluxe,1.0,6.3,8.81057268722467e-05,26503.0,Puzzle,E,PC,PopCap Games,PopCap Games,,,,,,,,,2007.0
572,Cinders,2.0,6.300000000000001,0.0001762114537444934,26508.0,Misc,,PC,Unknown,Unknown,,,,,,,,,2012.0
573,Circuits,1.0,2.1,8.81057268722467e-05,26534.0,Puzzle,,PC,Digital Tentacle,Digital Tentacle,,,,,,,,,2014.0
575,Cities Skylines,115.0,3201.2,0.01013215859030837,255.0,Simulation,E,PC,Paradox Interactive,Colossal Order,,,5.0,,,,,,2015.0
576,Cities XL,2.0,5.4,0.0001762114537444934,20107.0,Simulation,E,PC,Monte Christo Multimedia,Monte Cristo Multimedia,,,,0.0,,0.0,,0.0,2009.0
578,Cities XL 2011,7.0,76.1,0.0006167400881057269,17480.0,Simulation,E,PC,Focus Home Interactive,Monte Cristo Multimedia,,,,0.02,,0.02,,0.0,2010.0
579,Cities XL 2012,11.0,472.0,0.0009691629955947136,14295.0,Strategy,E,PC,Focus Home Interactive,Monte Cristo Multimedia,6.0,,,0.06,0.01,0.05,,0.01,2011.0
581,Cities XXL,4.0,65.7,0.0003524229074889868,12134.0,Simulation,,PC,Focus Home Interactive,Focus Home Interactive,,,0.11,,,,,,2015.0
582,Cities in Motion,11.0,259.59999999999997,0.0009691629955947136,7956.0,Simulation,E,PC,Paradox Interactive,Colossal Order,,,0.24,,,,,,2011.0
583,Cities in Motion 2,19.0,75.89999999999999,0.0016740088105726871,4976.0,Simulation,,PC,Unknown,Colossal Order,,,0.45,,,,,,1982.0
585,City of Heroes,1.0,7.6,8.81057268722467e-05,26558.0,Role-Playing,T,PC,NCSoft,Paragon Studios,,,,,,,,,2004.0
586,City of Steam Arkadia,5.0,5.8,0.0004405286343612335,26560.0,Misc,,PC,Mechanist Games,Unknown,,,,,,,,,2014.0
587,CivCity Rome,1.0,3.0,8.81057268722467e-05,19879.0,Strategy,,PC,2K Games,FireFly Studios / Firaxis Games,,,,0.0,,0.0,,0.0,2006.0
589,Claire,1.0,1.2,8.81057268722467e-05,26577.0,Action,,PC,Unknown,Hailstorm Games,,,,,,,,,2014.0
595,Clive Barker's Jericho,2.0,15.899999999999999,0.0001762114537444934,19065.0,Shooter,M,PC,Codemasters,Mercury Steam / Alchemic Productions,6.4,,,0.01,,0.01,,0.0,2007.0
600,Closure,7.0,23.1,0.0006167400881057269,9002.0,Platform,,PC,Glaiel Games,Glaiel Games,,,0.19,,,,,,2009.0
601,Cloud Chamber,1.0,22.0,8.81057268722467e-05,26669.0,Adventure,,PC,Unknown,Unknown,,,,,,,,,2014.0
602,Cloudberry Kingdom,1.0,7.2,8.81057268722467e-05,26676.0,Misc,,PC,Ubisoft,Unknown,,,,,,,,,2013.0
603,Cloudbuilt,2.0,0.7,0.0001762114537444934,26678.0,Misc,,PC,Rising Star Games,Unknown,,,,,,,,,2014.0
606,Clutch,1.0,1.0,8.81057268722467e-05,26706.0,Racing,,PC,Game Factory Interactive,Targem Games,,,,,,,,,2009.0
609,Codename Gordon,11.0,4.300000000000001,0.0009691629955947136,26760.0,Action,,PC,Valve,NuClear Vision,,,,,,,,,2004.0
612,Cognition An Erica Reed Thriller,1.0,3.5,8.81057268722467e-05,26773.0,Misc,,PC,Phoenix Online Studios,Unknown,,,,,,,,,2012.0
613,Cogs,25.0,55.49999999999999,0.0022026431718061676,5758.0,Puzzle,,PC,Lazy 8 Studios,Lazy 8 Studios,7.5,,0.38,,,,,,2009.0
616,Colin McRae Rally,2.0,6.6000000000000005,0.0001762114537444934,10544.0,Racing,,PC,Codemasters,Codemasters,9.0,,0.14,,,,,,2000.0
621,Comanche 4,1.0,22.0,8.81057268722467e-05,21214.0,Simulation,T,PC,NovaLogic,NovaLogic,,,,0.0,,0.0,,,2001.0
622,Combat Arms,9.0,163.79999999999998,0.0007929515418502203,26843.0,Shooter,,PC,Nexon,Nexon,,,,,,,,,2008.0
623,Combat Wings Battle of Britain,3.0,0.6,0.00026431718061674007,20440.0,Simulation,T,PC,Navarre Corp,City Interactive,,,,0.0,,0.0,,0.0,2008.0
629,Commander Conquest of the Americas,5.0,12.0,0.0004405286343612335,16915.0,Strategy,T,PC,Paradox Interactive,Nitro Games,,,,0.03,,0.02,,0.0,2010.0
631,Commander Keen Complete Pack,4.0,6.9,0.0003524229074889868,26918.0,Platform,,PC,Valve,id Software,,,,,,,,,2007.0
632,Commando Jack,3.0,5.5,0.00026431718061674007,26930.0,Action,,PC,Chillingo,Chillingo,,,,,,,,,2014.0
633,Commandos 2 Men of Courage,11.0,39.1,0.0009691629955947136,20697.0,Strategy,T,PC,Eidos Interactive,Pyro Studios,,,,0.0,,0.0,,0.0,2001.0
634,Commandos 3 Destination Berlin,6.0,3.0,0.0005286343612334801,18129.0,Strategy,T,PC,Eidos Interactive,Pyro Studios,,,,0.02,,0.02,,0.0,2003.0
635,Commandos Behind Enemy Lines,6.0,19.599999999999998,0.0005286343612334801,26932.0,Strategy,T,PC,Eidos Interactive,Pyro Studios,,,,,,,,,1998.0
636,Commandos Beyond the Call of Duty,1.0,0.2,8.81057268722467e-05,26933.0,Strategy,T,PC,Eidos Interactive,Pyro Studios,,,,,,,,,1999.0
638,Company of Heroes,62.0,610.1999999999999,0.005462555066079295,15550.0,Strategy,M,PC,THQ,Relic,9.4,,,0.04,,0.04,,0.0,2006.0
640,Company of Heroes 2,87.0,1955.0000000000005,0.007665198237885463,3447.0,Misc,M,PC,Sega,Relic,,,0.68,,,,,,2013.0
642,Company of Heroes Opposing Fronts,25.0,416.4,0.0022026431718061676,15960.0,Strategy,M,PC,THQ,Relic,,,,0.04,0.01,0.03,,0.0,2007.0
643,Company of Heroes Tales of Valor,33.0,432.70000000000005,0.002907488986784141,15891.0,Strategy,,PC,THQ,Relic,,,,0.04,,0.03,,0.01,2009.0
644,Condemned Criminal Origins,1.0,0.3,8.81057268722467e-05,26949.0,Action,M,PC,Sega,Monolith Productions,,,,,,,,,2006.0
645,Conflict Denied Ops,1.0,5.7,8.81057268722467e-05,18847.0,Shooter,M,PC,Eidos Interactive,Pivotal Games,,,,0.01,,0.01,,0.0,2008.0
647,Coniclysm,1.0,0.3,8.81057268722467e-05,26962.0,Shooter,,PC,ZoopTEK,ZoopTEK,,,,,,,,,2010.0
649,Constant C,1.0,1.2,8.81057268722467e-05,26977.0,Misc,,PC,"International Games System Co., Ltd",Unknown,,,,,,,,,2014.0
654,Contraption Maker,2.0,13.2,0.0001762114537444934,8171.0,Puzzle,,PC,Unknown,Unknown,,,0.23,,,,,,2014.0
655,Contrast,2.0,8.2,0.0001762114537444934,9296.0,Misc,,PC,Focus Home Interactive,Unknown,,,0.18,,,,,,2013.0
657,Convoy,2.0,10.5,0.0001762114537444934,27009.0,Strategy,,PC,Indietopia Games,Convoy Games,,,,,,,,,2015.0
658,"Cook, Serve, Delicious!",11.0,110.99999999999999,0.0009691629955947136,5670.0,Simulation,,PC,Vertigo Gaming Inc.,Vertigo Gaming Inc.,,,0.38,,,,,,2013.0
661,Cortex Command,6.0,4.9,0.0005286343612334801,27050.0,Platform,,PC,Unknown,Data Realms,,,,,,,,,2010.0
666,Cossacks Art of War,3.0,99.0,0.00026431718061674007,27087.0,Strategy,T,PC,CDV Software Entertainment,GSC Game World,,,,,,,,,2002.0
667,Cossacks Back to War,4.0,39.5,0.0003524229074889868,20550.0,Strategy,T,PC,CDV Software Entertainment,GSC Game World,,,,0.0,,0.0,,0.0,2002.0
668,Cossacks European Wars,2.0,7.0,0.0001762114537444934,17040.0,Strategy,T,PC,Strategy First,GSC Game World,,,,0.03,,0.02,,0.0,2001.0
669,Cossacks II Battle for Europe,4.0,12.2,0.0003524229074889868,53303.0,Strategy,T,PC,GSC Game World,GSC Game World,,7.5,,,,,,,2006.0
670,Cossacks II Napoleonic Wars,5.0,9.0,0.0004405286343612335,20798.0,Strategy,T,PC,CDV Software Entertainment,GSC Game World,,,,0.0,,0.0,,0.0,2005.0
671,Costume Quest,17.0,69.4,0.0014977973568281939,6163.0,Role-Playing,,PC,Unknown,Double Fine Productions,8.0,,0.34,,,,,,2011.0
672,Counter-Strike,568.0,134261.1,0.05004405286343613,27105.0,Misc,,PC,Sierra Studios,Unknown,,,,,,,,,2000.0
673,Counter-Strike Condition Zero,225.0,7950.000000000002,0.019823788546255508,20705.0,Shooter,M,PC,Sierra Entertainment,Turtle Rock Studios,6.8,,,0.0,,0.0,,0.0,2004.0
675,Counter-Strike Global Offensive,1377.0,322771.60000000015,0.1213215859030837,27109.0,Shooter,M,PC,Valve,Valve Corporation,,,,,,,,,2012.0
677,Counter-Strike Source,715.0,96075.49999999999,0.06299559471365639,37.0,Shooter,M,PC,VU Games,Valve Software,9.3,,15.0,,,,,,2004.0
679,Craft The World,15.0,789.2,0.0013215859030837004,4491.0,Strategy,,PC,Unknown,Dekovir Entertainment,,,0.51,,,,,,2003.0
680,Crash Time II,14.0,21.6,0.0012334801762114538,27167.0,Racing,,PC,Meridian4,Synetic,,,,,,,,,2009.0
681,Crawl,1.0,26.0,8.81057268722467e-05,7866.0,Action,,PC,Powerhoof Pty Ltd,Powerhoof,,,0.24,,,,,,2017.0
682,Crayon Physics Deluxe,23.0,10.7,0.002026431718061674,27179.0,Puzzle,,PC,Kloonigames,Petri Purho,7.5,,,,,,,,2009.0
684,Crazy Machines 2,4.0,15.1,0.0003524229074889868,27217.0,Puzzle,,PC,Viva Media,FAKT Software GmBH,,,,,,,,,2008.0
685,Crazy Plant Shop,2.0,4.0,0.0001762114537444934,27230.0,Strategy,,PC,Unknown,Unknown,,,,,,,,,2014.0
686,Crazy Taxi,1.0,0.6,8.81057268722467e-05,27233.0,Racing,T,PC,Activision,Strangelite,5.0,,,,,,,,2002.0
